Reaction,Dataset,Reference,Reference_in_kcal_mol,Stoichiometry,Label
W1-SN2-BH_0946_OH_H-Me-Me-C_PH2_TS,W1-SN2-BH,0.03092453070185528,19.405435996369398,"1,OH_H-Me-Me-C_PH2_TS,-1,OH_minus,-1,PH2-H-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0947_OH_H-Me-Me-C_PH2_TS,W1-SN2-BH,0.05437050898546070,34.118009498009499,"1,OH_H-Me-Me-C_PH2_TS,-1,PH2_minus,-1,OH-H-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_0948_OH_H-Me-NH2-C_F_TS,W1-SN2-BH,0.03568419751541524,22.392172015261998,"1,OH_H-Me-NH2-C_F_TS,-1,F_minus,-1,OH-H-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0949_OH_H-Me-NH2-C_F_TS,W1-SN2-BH,0.009087538378078298,5.7025164281561498,"1,OH_H-Me-NH2-C_F_TS,-1,OH_minus,-1,F-H-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0950_OH_H-Me-NH2-C_NH2_TS,W1-SN2-BH,0.02821447500816054,17.704850373337301,"1,OH_H-Me-NH2-C_NH2_TS,-1,NH2_minus,-1,OH-H-Me-NH2-C_reactant",NH2_minus
W1-SN2-BH_0951_OH_H-Me-NH2-C_NH2_TS,W1-SN2-BH,0.05192472438972937,32.5832564926705,"1,OH_H-Me-NH2-C_NH2_TS,-1,OH_minus,-1,NH2-H-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0952_OH_H-Me-NH2-C_OH_TS,W1-SN2-BH,0.02945913305404044,18.485885089095799,"1,OH_H-Me-NH2-C_OH_TS,-1,OH_minus,-1,OH-H-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0953_OH_H-Me-OH-C_PH2_TS,W1-SN2-BH,0.01757650197617434,11.029421510938199,"1,OH_H-Me-OH-C_PH2_TS,-1,OH_minus,-1,PH2-H-Me-OH-C_reactant",OH_minus
W1-SN2-BH_0954_OH_H-Me-OH-C_PH2_TS,W1-SN2-BH,0.05730329665122038,35.958361543689101,"1,OH_H-Me-OH-C_PH2_TS,-1,PH2_minus,-1,OH-H-Me-OH-C_reactant",PH2_minus
W1-SN2-BH_0955_OH_H-Me-OH-C_SH_TS,W1-SN2-BH,0.06190845579774765,38.848142537703303,"1,OH_H-Me-OH-C_SH_TS,-1,SH_minus,-1,OH-H-Me-OH-C_reactant",SH_minus
W1-SN2-BH_0956_OH_H-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.02685461572329436,16.851525788691099,"1,OH_H-NH2-NH2-C_NH2_TS,-1,NH2_minus,-1,OH-H-NH2-NH2-C_reactant",NH2_minus
W1-SN2-BH_0957_OH_H-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.04961288962404260,31.132558274733601,"1,OH_H-NH2-NH2-C_NH2_TS,-1,OH_minus,-1,NH2-H-NH2-NH2-C_reactant",OH_minus
W1-SN2-BH_0958_OH_H-NH2-NH2-C_OH_TS,W1-SN2-BH,0.02888640432109343,18.1264923831034,"1,OH_H-NH2-NH2-C_OH_TS,-1,OH_minus,-1,OH-H-NH2-NH2-C_reactant",OH_minus
W1-SN2-BH_0959_OH_Me-Me-Me-C_F_TS,W1-SN2-BH,0.04465378338653664,28.020672127813199,"1,OH_Me-Me-Me-C_F_TS,-1,F_minus,-1,OH-Me-Me-Me-C_reactant",F_minus
W1-SN2-BH_0960_OH_Me-Me-Me-C_F_TS,W1-SN2-BH,0.01583719284945936,9.9379885556001302,"1,OH_Me-Me-Me-C_F_TS,-1,OH_minus,-1,F-Me-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0961_OH_Me-Me-Me-C_NH2_TS,W1-SN2-BH,0.04207886966375781,26.4048893718744,"1,OH_Me-Me-Me-C_NH2_TS,-1,NH2_minus,-1,OH-Me-Me-Me-C_reactant",NH2_minus
W1-SN2-BH_0962_OH_Me-Me-Me-C_NH2_TS,W1-SN2-BH,0.06753125545620460,42.376502594143801,"1,OH_Me-Me-Me-C_NH2_TS,-1,OH_minus,-1,NH2-Me-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0963_OH_Me-Me-Me-C_OH_TS,W1-SN2-BH,0.04205176775574329,26.387882667830102,"1,OH_Me-Me-Me-C_OH_TS,-1,OH_minus,-1,OH-Me-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0964_OH_Me-Me-Me-C_PH2_TS,W1-SN2-BH,0.04240542241978934,26.609804320065599,"1,OH_Me-Me-Me-C_PH2_TS,-1,OH_minus,-1,PH2-Me-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0965_OH_Me-Me-Me-C_PH2_TS,W1-SN2-BH,0.06892547148607210,43.251386361776298,"1,OH_Me-Me-Me-C_PH2_TS,-1,PH2_minus,-1,OH-Me-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_0966_OH_Me-Me-Me-C_SH_TS,W1-SN2-BH,0.01848676067807541,11.6006174702295,"1,OH_Me-Me-Me-C_SH_TS,-1,OH_minus,-1,SH-Me-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0967_OH_Me-Me-Me-C_SH_TS,W1-SN2-BH,0.07583269233736312,47.585732885407602,"1,OH_Me-Me-Me-C_SH_TS,-1,SH_minus,-1,OH-Me-Me-Me-C_reactant",SH_minus
W1-SN2-BH_0968_OH_Me-Me-NH2-C_F_TS,W1-SN2-BH,0.04155407681079670,26.0755768847207,"1,OH_Me-Me-NH2-C_F_TS,-1,F_minus,-1,OH-Me-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0969_OH_Me-Me-NH2-C_F_TS,W1-SN2-BH,0.01569373113336710,9.84796496958689,"1,OH_Me-Me-NH2-C_F_TS,-1,OH_minus,-1,F-Me-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0970_OH_Me-Me-NH2-C_OH_TS,W1-SN2-BH,0.03880514159705802,24.350593994514,"1,OH_Me-Me-NH2-C_OH_TS,-1,OH_minus,-1,OH-Me-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0971_OH_Me-Me-OH-C_OH_TS,W1-SN2-BH,0.04026625871499431,25.267458828734799,"1,OH_Me-Me-OH-C_OH_TS,-1,OH_minus,-1,OH-Me-Me-OH-C_reactant",OH_minus
W1-SN2-BH_0972_OH_Me-Me-SH-C_PH2_TS,W1-SN2-BH,0.03000264341590790,18.826942990419099,"1,OH_Me-Me-SH-C_PH2_TS,-1,OH_minus,-1,PH2-Me-Me-SH-C_reactant",OH_minus
W1-SN2-BH_0973_OH_Me-Me-SH-C_PH2_TS,W1-SN2-BH,0.05772919609614036,36.225617480374602,"1,OH_Me-Me-SH-C_PH2_TS,-1,PH2_minus,-1,OH-Me-Me-SH-C_reactant",PH2_minus
W1-SN2-BH_0974_OH_Me-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.03900533061107563,24.476214497413402,"1,OH_Me-NH2-NH2-C_NH2_TS,-1,NH2_minus,-1,OH-Me-NH2-NH2-C_reactant",NH2_minus
W1-SN2-BH_0975_OH_Me-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.05883964198408822,36.922432795496299,"1,OH_Me-NH2-NH2-C_NH2_TS,-1,OH_minus,-1,NH2-Me-NH2-NH2-C_reactant",OH_minus
W1-SN2-BH_0976_OH_NH2-SH-SH-C_PH2_TS,W1-SN2-BH,0.01491610845355429,9.3599993707580094,"1,OH_NH2-SH-SH-C_PH2_TS,-1,OH_minus,-1,PH2-NH2-SH-SH-C_reactant",OH_minus
W1-SN2-BH_0977_OH_NH2-SH-SH-C_PH2_TS,W1-SN2-BH,0.04164735899179978,26.134112337061399,"1,OH_NH2-SH-SH-C_PH2_TS,-1,PH2_minus,-1,OH-NH2-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_0978_OH_OH-SH-SH-C_NH2_TS,W1-SN2-BH,0.01306822837073481,8.2004371118562798,"1,OH_OH-SH-SH-C_NH2_TS,-1,NH2_minus,-1,OH-OH-SH-SH-C_reactant",NH2_minus
W1-SN2-BH_0979_OH_OH-SH-SH-C_NH2_TS,W1-SN2-BH,0.03823855375210056,23.9950547539142,"1,OH_OH-SH-SH-C_NH2_TS,-1,OH_minus,-1,NH2-OH-SH-SH-C_reactant",OH_minus
W1-SN2-BH_0980_PH2_Br-Br-CCH-C_PH2_TS,W1-SN2-BH,0.04106188232841309,25.766720183943399,"1,PH2_Br-Br-CCH-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Br-CCH-C_reactant",PH2_minus
W1-SN2-BH_0981_PH2_Br-Br-CCH-C_SH_TS,W1-SN2-BH,0.01972573538097913,12.3780858344261,"1,PH2_Br-Br-CCH-C_SH_TS,-1,PH2_minus,-1,SH-Br-Br-CCH-C_reactant",PH2_minus
W1-SN2-BH_0982_PH2_Br-Br-CCH-C_SH_TS,W1-SN2-BH,0.06115503987188139,38.375366906312202,"1,PH2_Br-Br-CCH-C_SH_TS,-1,SH_minus,-1,PH2-Br-Br-CCH-C_reactant",SH_minus
W1-SN2-BH_0983_PH2_Br-Br-Cl-C_SH_TS,W1-SN2-BH,0.03375471689129697,21.181404643606601,"1,PH2_Br-Br-Cl-C_SH_TS,-1,PH2_minus,-1,SH-Br-Br-Cl-C_reactant",PH2_minus
W1-SN2-BH_0984_PH2_Br-Br-Cl-C_SH_TS,W1-SN2-BH,0.07443903175205351,46.711197664497497,"1,PH2_Br-Br-Cl-C_SH_TS,-1,SH_minus,-1,PH2-Br-Br-Cl-C_reactant",SH_minus
W1-SN2-BH_0985_PH2_Br-Br-CN-C_PH2_TS,W1-SN2-BH,0.02628916325656360,16.496699008685201,"1,PH2_Br-Br-CN-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Br-CN-C_reactant",PH2_minus
W1-SN2-BH_0986_PH2_Br-Br-H-C_PH2_TS,W1-SN2-BH,0.05032895127390960,31.5818937440384,"1,PH2_Br-Br-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Br-H-C_reactant",PH2_minus
W1-SN2-BH_0987_PH2_Br-Br-Me-C_PH2_TS,W1-SN2-BH,0.06045203839341058,37.9342268182914,"1,PH2_Br-Br-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Br-Me-C_reactant",PH2_minus
W1-SN2-BH_0988_PH2_Br-Br-NH2-C_SH_TS,W1-SN2-BH,0.02834487586903020,17.786678148958998,"1,PH2_Br-Br-NH2-C_SH_TS,-1,PH2_minus,-1,SH-Br-Br-NH2-C_reactant",PH2_minus
W1-SN2-BH_0989_PH2_Br-Br-NH2-C_SH_TS,W1-SN2-BH,0.07058748041090043,44.294312708083503,"1,PH2_Br-Br-NH2-C_SH_TS,-1,SH_minus,-1,PH2-Br-Br-NH2-C_reactant",SH_minus
W1-SN2-BH_0990_PH2_Br-CCH-Cl-C_PH2_TS,W1-SN2-BH,0.04124559396717778,25.882000977763902,"1,PH2_Br-CCH-Cl-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CCH-Cl-C_reactant",PH2_minus
W1-SN2-BH_0991_PH2_Br-CCH-F-C_PH2_TS,W1-SN2-BH,0.04635646060739843,29.0891182151754,"1,PH2_Br-CCH-F-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CCH-F-C_reactant",PH2_minus
W1-SN2-BH_0992_PH2_Br-CCH-H-C_F_TS,W1-SN2-BH,0.03441194564738477,21.593821914678401,"1,PH2_Br-CCH-H-C_F_TS,-1,F_minus,-1,PH2-Br-CCH-H-C_reactant",F_minus
W1-SN2-BH_0993_PH2_Br-CCH-H-C_F_TS,W1-SN2-BH,0.01527624904866662,9.5859910061857203,"1,PH2_Br-CCH-H-C_F_TS,-1,PH2_minus,-1,F-Br-CCH-H-C_reactant",PH2_minus
W1-SN2-BH_0994_PH2_Br-CCH-H-C_NH2_TS,W1-SN2-BH,0.01631821379232471,10.239833754470901,"1,PH2_Br-CCH-H-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-CCH-H-C_reactant",NH2_minus
W1-SN2-BH_0995_PH2_Br-CCH-H-C_NH2_TS,W1-SN2-BH,0.07010150282871952,43.989357171082702,"1,PH2_Br-CCH-H-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CCH-H-C_reactant",PH2_minus
W1-SN2-BH_0996_PH2_Br-CCH-H-C_PH2_TS,W1-SN2-BH,0.03835764906785604,24.0697881928673,"1,PH2_Br-CCH-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CCH-H-C_reactant",PH2_minus
W1-SN2-BH_0997_PH2_Br-CCH-Me-C_F_TS,W1-SN2-BH,0.04232215386247901,26.5575525114618,"1,PH2_Br-CCH-Me-C_F_TS,-1,F_minus,-1,PH2-Br-CCH-Me-C_reactant",F_minus
W1-SN2-BH_0998_PH2_Br-CCH-Me-C_F_TS,W1-SN2-BH,0.02812005994645991,17.6456040276259,"1,PH2_Br-CCH-Me-C_F_TS,-1,PH2_minus,-1,F-Br-CCH-Me-C_reactant",PH2_minus
W1-SN2-BH_0999_PH2_Br-CCH-Me-C_NH2_TS,W1-SN2-BH,0.02117730529758633,13.2889597093621,"1,PH2_Br-CCH-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-CCH-Me-C_reactant",NH2_minus
W1-SN2-BH_1000_PH2_Br-CCH-Me-C_NH2_TS,W1-SN2-BH,0.07676184118009846,48.168782587038798,"1,PH2_Br-CCH-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CCH-Me-C_reactant",PH2_minus
W1-SN2-BH_1001_PH2_Br-CCH-Me-C_PH2_TS,W1-SN2-BH,0.04435483854840271,27.833081409661901,"1,PH2_Br-CCH-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CCH-Me-C_reactant",PH2_minus
W1-SN2-BH_1002_PH2_Br-CCH-NH2-C_F_TS,W1-SN2-BH,0.03738673236909232,23.460528765867,"1,PH2_Br-CCH-NH2-C_F_TS,-1,F_minus,-1,PH2-Br-CCH-NH2-C_reactant",F_minus
W1-SN2-BH_1003_PH2_Br-CCH-NH2-C_F_TS,W1-SN2-BH,0.02481157294938082,15.5694970921442,"1,PH2_Br-CCH-NH2-C_F_TS,-1,PH2_minus,-1,F-Br-CCH-NH2-C_reactant",PH2_minus
W1-SN2-BH_1004_PH2_Br-CCH-NH2-C_NH2_TS,W1-SN2-BH,0.01349400752952356,8.4676175678548393,"1,PH2_Br-CCH-NH2-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-CCH-NH2-C_reactant",NH2_minus
W1-SN2-BH_1005_PH2_Br-CCH-NH2-C_NH2_TS,W1-SN2-BH,0.06605298669837510,41.448874943394301,"1,PH2_Br-CCH-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CCH-NH2-C_reactant",PH2_minus
W1-SN2-BH_1006_PH2_Br-CCH-NH2-C_PH2_TS,W1-SN2-BH,0.04362967986087469,27.378037463038901,"1,PH2_Br-CCH-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CCH-NH2-C_reactant",PH2_minus
W1-SN2-BH_1007_PH2_Br-Cl-Cl-C_SH_TS,W1-SN2-BH,0.03566045369194143,22.377272541081702,"1,PH2_Br-Cl-Cl-C_SH_TS,-1,PH2_minus,-1,SH-Br-Cl-Cl-C_reactant",PH2_minus
W1-SN2-BH_1008_PH2_Br-Cl-Cl-C_SH_TS,W1-SN2-BH,0.07608755494455862,47.745661586007202,"1,PH2_Br-Cl-Cl-C_SH_TS,-1,SH_minus,-1,PH2-Br-Cl-Cl-C_reactant",SH_minus
W1-SN2-BH_1009_PH2_Br-Cl-H-C_PH2_TS,W1-SN2-BH,0.05128736037870971,32.183304537328802,"1,PH2_Br-Cl-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Cl-H-C_reactant",PH2_minus
W1-SN2-BH_1010_PH2_Br-Cl-H-C_SH_TS,W1-SN2-BH,0.02615316153979475,16.411356642923899,"1,PH2_Br-Cl-H-C_SH_TS,-1,PH2_minus,-1,SH-Br-Cl-H-C_reactant",PH2_minus
W1-SN2-BH_1011_PH2_Br-Cl-H-C_SH_TS,W1-SN2-BH,0.06362337003789932,39.9242674706042,"1,PH2_Br-Cl-H-C_SH_TS,-1,SH_minus,-1,PH2-Br-Cl-H-C_reactant",SH_minus
W1-SN2-BH_1012_PH2_Br-Cl-Me-C_PH2_TS,W1-SN2-BH,0.06174672890772225,38.746657382001601,"1,PH2_Br-Cl-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-Cl-Me-C_reactant",PH2_minus
W1-SN2-BH_1013_PH2_Br-Cl-Me-C_SH_TS,W1-SN2-BH,0.04038842889898152,25.3441217766348,"1,PH2_Br-Cl-Me-C_SH_TS,-1,PH2_minus,-1,SH-Br-Cl-Me-C_reactant",PH2_minus
W1-SN2-BH_1014_PH2_Br-Cl-Me-C_SH_TS,W1-SN2-BH,0.07799585060627254,48.943135193046203,"1,PH2_Br-Cl-Me-C_SH_TS,-1,SH_minus,-1,PH2-Br-Cl-Me-C_reactant",SH_minus
W1-SN2-BH_1015_PH2_Br-CN-Cl-C_PH2_TS,W1-SN2-BH,0.02579087205017306,16.184016555832802,"1,PH2_Br-CN-Cl-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CN-Cl-C_reactant",PH2_minus
W1-SN2-BH_1016_PH2_Br-CN-F-C_PH2_TS,W1-SN2-BH,0.03067275261820087,19.247442863514799,"1,PH2_Br-CN-F-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CN-F-C_reactant",PH2_minus
W1-SN2-BH_1017_PH2_Br-CN-H-C_F_TS,W1-SN2-BH,0.02127770458959952,13.351961216289601,"1,PH2_Br-CN-H-C_F_TS,-1,F_minus,-1,PH2-Br-CN-H-C_reactant",F_minus
W1-SN2-BH_1018_PH2_Br-CN-H-C_NH2_TS,W1-SN2-BH,0.001131871592747172,0.71026014787174097,"1,PH2_Br-CN-H-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-CN-H-C_reactant",NH2_minus
W1-SN2-BH_1019_PH2_Br-CN-H-C_NH2_TS,W1-SN2-BH,0.05401115829866131,33.892513537531798,"1,PH2_Br-CN-H-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CN-H-C_reactant",PH2_minus
W1-SN2-BH_1020_PH2_Br-CN-H-C_OH_TS,W1-SN2-BH,0.01220193044232557,7.6568269544182499,"1,PH2_Br-CN-H-C_OH_TS,-1,OH_minus,-1,PH2-Br-CN-H-C_reactant",OH_minus
W1-SN2-BH_1021_PH2_Br-CN-H-C_OH_TS,W1-SN2-BH,0.03087170846637193,19.372289543162399,"1,PH2_Br-CN-H-C_OH_TS,-1,PH2_minus,-1,OH-Br-CN-H-C_reactant",PH2_minus
W1-SN2-BH_1022_PH2_Br-CN-H-C_PH2_TS,W1-SN2-BH,0.02489676680829446,15.622957045744499,"1,PH2_Br-CN-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CN-H-C_reactant",PH2_minus
W1-SN2-BH_1023_PH2_Br-CN-Me-C_F_TS,W1-SN2-BH,0.02946656282187360,18.4905473388012,"1,PH2_Br-CN-Me-C_F_TS,-1,F_minus,-1,PH2-Br-CN-Me-C_reactant",F_minus
W1-SN2-BH_1024_PH2_Br-CN-Me-C_F_TS,W1-SN2-BH,0.01093375667259454,6.8610358991537099,"1,PH2_Br-CN-Me-C_F_TS,-1,PH2_minus,-1,F-Br-CN-Me-C_reactant",PH2_minus
W1-SN2-BH_1025_PH2_Br-CN-Me-C_NH2_TS,W1-SN2-BH,0.006094956263337847,3.8246427992447298,"1,PH2_Br-CN-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-CN-Me-C_reactant",NH2_minus
W1-SN2-BH_1026_PH2_Br-CN-Me-C_NH2_TS,W1-SN2-BH,0.06052234007557524,37.978341789892298,"1,PH2_Br-CN-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CN-Me-C_reactant",PH2_minus
W1-SN2-BH_1027_PH2_Br-CN-Me-C_PH2_TS,W1-SN2-BH,0.03069910308304841,19.263978029852598,"1,PH2_Br-CN-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CN-Me-C_reactant",PH2_minus
W1-SN2-BH_1028_PH2_Br-CN-Me-C_SH_TS,W1-SN2-BH,0.009948042506403097,6.2424909211503703,"1,PH2_Br-CN-Me-C_SH_TS,-1,PH2_minus,-1,SH-Br-CN-Me-C_reactant",PH2_minus
W1-SN2-BH_1029_PH2_Br-CN-Me-C_SH_TS,W1-SN2-BH,0.05001307428617145,31.3836779415942,"1,PH2_Br-CN-Me-C_SH_TS,-1,SH_minus,-1,PH2-Br-CN-Me-C_reactant",SH_minus
W1-SN2-BH_1030_PH2_Br-CN-NH2-C_F_TS,W1-SN2-BH,0.02321293381140404,14.566335887455701,"1,PH2_Br-CN-NH2-C_F_TS,-1,F_minus,-1,PH2-Br-CN-NH2-C_reactant",F_minus
W1-SN2-BH_1031_PH2_Br-CN-NH2-C_F_TS,W1-SN2-BH,0.006491353456369593,4.0733857933641699,"1,PH2_Br-CN-NH2-C_F_TS,-1,PH2_minus,-1,F-Br-CN-NH2-C_reactant",PH2_minus
W1-SN2-BH_1032_PH2_Br-CN-NH2-C_NH2_TS,W1-SN2-BH,0.04887615432844176,30.6702498968674,"1,PH2_Br-CN-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-CN-NH2-C_reactant",PH2_minus
W1-SN2-BH_1033_PH2_Br-CN-NH2-C_PH2_TS,W1-SN2-BH,0.02848046691392580,17.871762814229101,"1,PH2_Br-CN-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-CN-NH2-C_reactant",PH2_minus
W1-SN2-BH_1034_PH2_Br-CN-NH2-C_SH_TS,W1-SN2-BH,0.006944455584500426,4.3577116714844202,"1,PH2_Br-CN-NH2-C_SH_TS,-1,PH2_minus,-1,SH-Br-CN-NH2-C_reactant",PH2_minus
W1-SN2-BH_1035_PH2_Br-CN-NH2-C_SH_TS,W1-SN2-BH,0.04563460076174524,28.636144323082299,"1,PH2_Br-CN-NH2-C_SH_TS,-1,SH_minus,-1,PH2-Br-CN-NH2-C_reactant",SH_minus
W1-SN2-BH_1036_PH2_Br-F-H-C_PH2_TS,W1-SN2-BH,0.05515578320491997,34.610776510457697,"1,PH2_Br-F-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-F-H-C_reactant",PH2_minus
W1-SN2-BH_1037_PH2_Br-F-H-C_SH_TS,W1-SN2-BH,0.03058589943440731,19.1929416678318,"1,PH2_Br-F-H-C_SH_TS,-1,PH2_minus,-1,SH-Br-F-H-C_reactant",PH2_minus
W1-SN2-BH_1038_PH2_Br-F-H-C_SH_TS,W1-SN2-BH,0.06470508618653718,40.603054602121503,"1,PH2_Br-F-H-C_SH_TS,-1,SH_minus,-1,PH2-Br-F-H-C_reactant",SH_minus
W1-SN2-BH_1039_PH2_Br-F-Me-C_PH2_TS,W1-SN2-BH,0.06498588422465665,40.779258031339801,"1,PH2_Br-F-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-F-Me-C_reactant",PH2_minus
W1-SN2-BH_1040_PH2_Br-F-Me-C_SH_TS,W1-SN2-BH,0.04591978885029943,28.815102550540001,"1,PH2_Br-F-Me-C_SH_TS,-1,PH2_minus,-1,SH-Br-F-Me-C_reactant",PH2_minus
W1-SN2-BH_1041_PH2_Br-F-Me-C_SH_TS,W1-SN2-BH,0.07870888298093420,49.3905697634601,"1,PH2_Br-F-Me-C_SH_TS,-1,SH_minus,-1,PH2-Br-F-Me-C_reactant",SH_minus
W1-SN2-BH_1042_PH2_Br-F-NH2-C_SH_TS,W1-SN2-BH,0.03977930761593764,24.961892400671299,"1,PH2_Br-F-NH2-C_SH_TS,-1,PH2_minus,-1,SH-Br-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_1043_PH2_Br-F-NH2-C_SH_TS,W1-SN2-BH,0.07312961066865187,45.889523529125,"1,PH2_Br-F-NH2-C_SH_TS,-1,SH_minus,-1,PH2-Br-F-NH2-C_reactant",SH_minus
W1-SN2-BH_1044_PH2_Br-H-H-C_F_TS,W1-SN2-BH,0.03628316374123498,22.768028996607701,"1,PH2_Br-H-H-C_F_TS,-1,F_minus,-1,PH2-Br-H-H-C_reactant",F_minus
W1-SN2-BH_1045_PH2_Br-H-H-C_F_TS,W1-SN2-BH,0.01993997478557079,12.512523090525001,"1,PH2_Br-H-H-C_F_TS,-1,PH2_minus,-1,F-Br-H-H-C_reactant",PH2_minus
W1-SN2-BH_1046_PH2_Br-H-H-C_NH2_TS,W1-SN2-BH,0.02322617307748445,14.574643652350799,"1,PH2_Br-H-H-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-H-H-C_reactant",NH2_minus
W1-SN2-BH_1047_PH2_Br-H-H-C_NH2_TS,W1-SN2-BH,0.07935129972177190,49.793692354632498,"1,PH2_Br-H-H-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-H-H-C_reactant",PH2_minus
W1-SN2-BH_1048_PH2_Br-H-H-C_PH2_TS,W1-SN2-BH,0.04447051924178887,27.905672140727901,"1,PH2_Br-H-H-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-H-H-C_reactant",PH2_minus
W1-SN2-BH_1049_PH2_Br-H-H-C_SH_TS,W1-SN2-BH,0.02037932412826801,12.7882189654909,"1,PH2_Br-H-H-C_SH_TS,-1,PH2_minus,-1,SH-Br-H-H-C_reactant",PH2_minus
W1-SN2-BH_1050_PH2_Br-H-H-C_SH_TS,W1-SN2-BH,0.05554225791534836,34.8532930527373,"1,PH2_Br-H-H-C_SH_TS,-1,SH_minus,-1,PH2-Br-H-H-C_reactant",SH_minus
W1-SN2-BH_1051_PH2_Br-H-Me-C_F_TS,W1-SN2-BH,0.04099102413553547,25.722255996597699,"1,PH2_Br-H-Me-C_F_TS,-1,F_minus,-1,PH2-Br-H-Me-C_reactant",F_minus
W1-SN2-BH_1052_PH2_Br-H-Me-C_F_TS,W1-SN2-BH,0.02997231564375958,18.807912026068799,"1,PH2_Br-H-Me-C_F_TS,-1,PH2_minus,-1,F-Br-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1053_PH2_Br-H-Me-C_NH2_TS,W1-SN2-BH,0.02624140151110494,16.4667280609121,"1,PH2_Br-H-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-Br-H-Me-C_reactant",NH2_minus
W1-SN2-BH_1054_PH2_Br-H-Me-C_NH2_TS,W1-SN2-BH,0.08427360939702551,52.882488310126597,"1,PH2_Br-H-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-Br-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1055_PH2_Br-H-Me-C_OH_TS,W1-SN2-BH,0.03538863141428663,22.2067014865919,"1,PH2_Br-H-Me-C_OH_TS,-1,OH_minus,-1,PH2-Br-H-Me-C_reactant",OH_minus
W1-SN2-BH_1056_PH2_Br-H-Me-C_OH_TS,W1-SN2-BH,0.06124714885729949,38.4331661673084,"1,PH2_Br-H-Me-C_OH_TS,-1,PH2_minus,-1,OH-Br-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1057_PH2_Br-H-Me-C_PH2_TS,W1-SN2-BH,0.04912032811177510,30.823471259226899,"1,PH2_Br-H-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-Br-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1058_PH2_Br-H-Me-C_SH_TS,W1-SN2-BH,0.02524730828800649,15.842925145315901,"1,PH2_Br-H-Me-C_SH_TS,-1,PH2_minus,-1,SH-Br-H-Me-C_reactant",PH2_minus
